"secao","nome_secao","divisao","nome_divisao","grupo","nome_grupo","notas_explicativas"
"C","INDÚSTRIAS DE TRANSFORMAÇÃO","25","FABRICAÇÃO DE PRODUTOS DE METAL, EXCETO MÁQUINAS E EQUIPAMENTOS","25.5",". Fabricação de equipamento bélico pesado, armas e munições","Esta divisão compreende a fabricação de produtos de metal como estruturas metálicas e obras de caldeiraria pesada para diversas aplicações, caldeiras, tanques e reservatórios metálicos utilizados como instalação para armazenamento e uso industrial e a fabricação de produtos de serralheria, forjaria, estamparia, funilaria, metalurgia de pó, artigos de cutelaria, embalagens metálicas e ferramentas.Esta divisão compreende também a fabricação de artefatos metálicos para uso doméstico, a fabricação de armas e munições e os serviços de tratamento de metais.Esta divisão não compreende a manutenção, reparação e instalação realizadas por unidade especializada (divisão 33). "
"C","INDÚSTRIAS DE TRANSFORMAÇÃO","25","FABRICAÇÃO DE PRODUTOS DE METAL, EXCETO MÁQUINAS E EQUIPAMENTOS","25.9",". Fabricação de produtos de metal não especificados anteriormente","Esta divisão compreende a fabricação de produtos de metal como estruturas metálicas e obras de caldeiraria pesada para diversas aplicações, caldeiras, tanques e reservatórios metálicos utilizados como instalação para armazenamento e uso industrial e a fabricação de produtos de serralheria, forjaria, estamparia, funilaria, metalurgia de pó, artigos de cutelaria, embalagens metálicas e ferramentas.Esta divisão compreende também a fabricação de artefatos metálicos para uso doméstico, a fabricação de armas e munições e os serviços de tratamento de metais.Esta divisão não compreende a manutenção, reparação e instalação realizadas por unidade especializada (divisão 33). "
"C","INDÚSTRIAS DE TRANSFORMAÇÃO","26","FABRICAÇÃO DE EQUIPAMENTOS DE INFORMÁTICA, PRODUTOS ELETRÔNICOS E ÓPTICOS","26.1",". Fabricação de componentes eletrônicos","Os produtos desta divisão caracterizam-se principalmente pelo uso de circuitos integrados e a aplicação de tecnologias altamente especializadas.Esta divisão compreende a fabricação de componentes eletrônicos, a fabricação de computadores e periféricos de computadores, a fabricação de equipamentos de comunicação e produtos eletrônicos semelhantes, a fabricação de produtos eletrônicos de consumo, a fabricação de equipamentos de medida, teste, navegação e controle, a fabricação de cronômetros e relógios, a fabricação de equipamentos de irradiação, eletromédicos e eletroterapêuticos e de equipamentos e instrumentos ópticos, fotográficos e cinematográficos.Esta divisão compreende também a fabricação de mídias magnéticas ou ópticas. "
"C","INDÚSTRIAS DE TRANSFORMAÇÃO","26","FABRICAÇÃO DE EQUIPAMENTOS DE INFORMÁTICA, PRODUTOS ELETRÔNICOS E ÓPTICOS","26.2",". Fabricação de equipamentos de informática e periféricos","Os produtos desta divisão caracterizam-se principalmente pelo uso de circuitos integrados e a aplicação de tecnologias altamente especializadas.Esta divisão compreende a fabricação de componentes eletrônicos, a fabricação de computadores e periféricos de computadores, a fabricação de equipamentos de comunicação e produtos eletrônicos semelhantes, a fabricação de produtos eletrônicos de consumo, a fabricação de equipamentos de medida, teste, navegação e controle, a fabricação de cronômetros e relógios, a fabricação de equipamentos de irradiação, eletromédicos e eletroterapêuticos e de equipamentos e instrumentos ópticos, fotográficos e cinematográficos.Esta divisão compreende também a fabricação de mídias magnéticas ou ópticas. "
"C","INDÚSTRIAS DE TRANSFORMAÇÃO","26","FABRICAÇÃO DE EQUIPAMENTOS DE INFORMÁTICA, PRODUTOS ELETRÔNICOS E ÓPTICOS","26.3",". Fabricação de equipamentos de comunicação","Os produtos desta divisão caracterizam-se principalmente pelo uso de circuitos integrados e a aplicação de tecnologias altamente especializadas.Esta divisão compreende a fabricação de componentes eletrônicos, a fabricação de computadores e periféricos de computadores, a fabricação de equipamentos de comunicação e produtos eletrônicos semelhantes, a fabricação de produtos eletrônicos de consumo, a fabricação de equipamentos de medida, teste, navegação e controle, a fabricação de cronômetros e relógios, a fabricação de equipamentos de irradiação, eletromédicos e eletroterapêuticos e de equipamentos e instrumentos ópticos, fotográficos e cinematográficos.Esta divisão compreende também a fabricação de mídias magnéticas ou ópticas. "
"C","INDÚSTRIAS DE TRANSFORMAÇÃO","26","FABRICAÇÃO DE EQUIPAMENTOS DE INFORMÁTICA, PRODUTOS ELETRÔNICOS E ÓPTICOS","26.4",". Fabricação de aparelhos de recepção, reprodução, gravação e amplificação de áudio e vídeo","Os produtos desta divisão caracterizam-se principalmente pelo uso de circuitos integrados e a aplicação de tecnologias altamente especializadas.Esta divisão compreende a fabricação de componentes eletrônicos, a fabricação de computadores e periféricos de computadores, a fabricação de equipamentos de comunicação e produtos eletrônicos semelhantes, a fabricação de produtos eletrônicos de consumo, a fabricação de equipamentos de medida, teste, navegação e controle, a fabricação de cronômetros e relógios, a fabricação de equipamentos de irradiação, eletromédicos e eletroterapêuticos e de equipamentos e instrumentos ópticos, fotográficos e cinematográficos.Esta divisão compreende também a fabricação de mídias magnéticas ou ópticas. "
"C","INDÚSTRIAS DE TRANSFORMAÇÃO","26","FABRICAÇÃO DE EQUIPAMENTOS DE INFORMÁTICA, PRODUTOS ELETRÔNICOS E ÓPTICOS","26.5",". Fabricação de aparelhos e instrumentos de medida, teste e controle; cronômetros e relógios","Os produtos desta divisão caracterizam-se principalmente pelo uso de circuitos integrados e a aplicação de tecnologias altamente especializadas.Esta divisão compreende a fabricação de componentes eletrônicos, a fabricação de computadores e periféricos de computadores, a fabricação de equipamentos de comunicação e produtos eletrônicos semelhantes, a fabricação de produtos eletrônicos de consumo, a fabricação de equipamentos de medida, teste, navegação e controle, a fabricação de cronômetros e relógios, a fabricação de equipamentos de irradiação, eletromédicos e eletroterapêuticos e de equipamentos e instrumentos ópticos, fotográficos e cinematográficos.Esta divisão compreende também a fabricação de mídias magnéticas ou ópticas. "
"C","INDÚSTRIAS DE TRANSFORMAÇÃO","26","FABRICAÇÃO DE EQUIPAMENTOS DE INFORMÁTICA, PRODUTOS ELETRÔNICOS E ÓPTICOS","26.6",". Fabricação de aparelhos eletromédicos e eletroterapêuticos e equipamentos de irradiação","Os produtos desta divisão caracterizam-se principalmente pelo uso de circuitos integrados e a aplicação de tecnologias altamente especializadas.Esta divisão compreende a fabricação de componentes eletrônicos, a fabricação de computadores e periféricos de computadores, a fabricação de equipamentos de comunicação e produtos eletrônicos semelhantes, a fabricação de produtos eletrônicos de consumo, a fabricação de equipamentos de medida, teste, navegação e controle, a fabricação de cronômetros e relógios, a fabricação de equipamentos de irradiação, eletromédicos e eletroterapêuticos e de equipamentos e instrumentos ópticos, fotográficos e cinematográficos.Esta divisão compreende também a fabricação de mídias magnéticas ou ópticas. "
"C","INDÚSTRIAS DE TRANSFORMAÇÃO","26","FABRICAÇÃO DE EQUIPAMENTOS DE INFORMÁTICA, PRODUTOS ELETRÔNICOS E ÓPTICOS","26.7",". Fabricação de equipamentos e instrumentos ópticos, fotográficos e cinematográficos","Os produtos desta divisão caracterizam-se principalmente pelo uso de circuitos integrados e a aplicação de tecnologias altamente especializadas.Esta divisão compreende a fabricação de componentes eletrônicos, a fabricação de computadores e periféricos de computadores, a fabricação de equipamentos de comunicação e produtos eletrônicos semelhantes, a fabricação de produtos eletrônicos de consumo, a fabricação de equipamentos de medida, teste, navegação e controle, a fabricação de cronômetros e relógios, a fabricação de equipamentos de irradiação, eletromédicos e eletroterapêuticos e de equipamentos e instrumentos ópticos, fotográficos e cinematográficos.Esta divisão compreende também a fabricação de mídias magnéticas ou ópticas. "
"C","INDÚSTRIAS DE TRANSFORMAÇÃO","26","FABRICAÇÃO DE EQUIPAMENTOS DE INFORMÁTICA, PRODUTOS ELETRÔNICOS E ÓPTICOS","26.8",". Fabricação de mídias virgens, magnéticas e ópticas","Os produtos desta divisão caracterizam-se principalmente pelo uso de circuitos integrados e a aplicação de tecnologias altamente especializadas.Esta divisão compreende a fabricação de componentes eletrônicos, a fabricação de computadores e periféricos de computadores, a fabricação de equipamentos de comunicação e produtos eletrônicos semelhantes, a fabricação de produtos eletrônicos de consumo, a fabricação de equipamentos de medida, teste, navegação e controle, a fabricação de cronômetros e relógios, a fabricação de equipamentos de irradiação, eletromédicos e eletroterapêuticos e de equipamentos e instrumentos ópticos, fotográficos e cinematográficos.Esta divisão compreende também a fabricação de mídias magnéticas ou ópticas. "
"C","INDÚSTRIAS DE TRANSFORMAÇÃO","27","FABRICAÇÃO DE MÁQUINAS, APARELHOS E MATERIAIS ELÉTRICOS","27.1",". Fabricação de geradores, transformadores e motores elétricos","Esta divisão compreende a fabricação de produtos para geração, distribuição e controle de energia elétrica, de aparelhos eletrodomésticos, de equipamentos de iluminação elétrica, sinalização e alarme, de lâmpadas, de fios, cabos e outros materiais elétricos.Esta divisão compreende também a fabricação de cabos de fibra óptica e de peças para máquinas e equipamentos compreendidos nesta divisão.Esta divisão não compreende a fabricação de peças e material elétrico e eletrônico para veículos automotores (divisão 29) e a manutenção, reparação e instalação de máquinas e equipamentos compreendidos nesta divisão, quando realizadas por unidade especializada (divisão 33). "
"C","INDÚSTRIAS DE TRANSFORMAÇÃO","27","FABRICAÇÃO DE MÁQUINAS, APARELHOS E MATERIAIS ELÉTRICOS","27.2",". Fabricação de pilhas, baterias e acumuladores elétricos","Esta divisão compreende a fabricação de produtos para geração, distribuição e controle de energia elétrica, de aparelhos eletrodomésticos, de equipamentos de iluminação elétrica, sinalização e alarme, de lâmpadas, de fios, cabos e outros materiais elétricos.Esta divisão compreende também a fabricação de cabos de fibra óptica e de peças para máquinas e equipamentos compreendidos nesta divisão.Esta divisão não compreende a fabricação de peças e material elétrico e eletrônico para veículos automotores (divisão 29) e a manutenção, reparação e instalação de máquinas e equipamentos compreendidos nesta divisão, quando realizadas por unidade especializada (divisão 33). "
"C","INDÚSTRIAS DE TRANSFORMAÇÃO","27","FABRICAÇÃO DE MÁQUINAS, APARELHOS E MATERIAIS ELÉTRICOS","27.3",". Fabricação de equipamentos para distribuição e controle de energia elétrica","Esta divisão compreende a fabricação de produtos para geração, distribuição e controle de energia elétrica, de aparelhos eletrodomésticos, de equipamentos de iluminação elétrica, sinalização e alarme, de lâmpadas, de fios, cabos e outros materiais elétricos.Esta divisão compreende também a fabricação de cabos de fibra óptica e de peças para máquinas e equipamentos compreendidos nesta divisão.Esta divisão não compreende a fabricação de peças e material elétrico e eletrônico para veículos automotores (divisão 29) e a manutenção, reparação e instalação de máquinas e equipamentos compreendidos nesta divisão, quando realizadas por unidade especializada (divisão 33). "
